Specified Values,Specified Attribute Names,Country,Fitness,Prediction,Prediction Error,Accuracy,Numerosity,Avg Action Set Size,TimeStamp GA,Iteration Initialized,Specificity,Deletion Probability,Experience,Match Count
"1.0, 0.0, 1.0, 1.0, 0.0","A_0, A_1, A_2, R_4, R_5",1.0,0.06328306024057677,0.0,0.0,1.0,1,18.25,4761,4421,0.45454545454545453,0.00037816019469024304,4,16
"1.0, 0.0, 1.0, 1.0, 0.0, 0.0","A_0, A_1, A_2, R_4, R_5, R_7",1.0,0.05572997227712394,0.0,0.0,1.0,1,16.0,4761,4421,0.5454545454545454,0.0003315377049339117,2,9
"0.0, 1.0, 0.0, 1.0, 1.0, 0.0","A_0, A_1, R_2, R_4, R_6, R_7",1.0,0.010811080181594102,480.0,365.3333333333333,1.536574079731086e-09,1,18.52,4969,4422,0.5454545454545454,0.00038375489346100276,6,9
"0.0, 1.0, 0.0, 1.0","A_0, A_1, A_2, R_3",0.0,0.01572963468773596,510.75645440000005,355.02096384,1.77308683979995e-09,1,20.4381169664,4991,4426,0.36363636363636365,0.00042350039951319357,15,32
"0.0, 1.0, 1.0","A_0, A_1, R_3",1.0,0.009688405468974435,767.7281646975854,319.7268412493706,2.992984823348186e-09,3,27.352520425887658,4977,4442,0.2727272727272727,0.03169045425659852,44,69
"1.0, 0.0, 0.0, 0.0, 0.0, 0.0","R_1, R_2, R_4, R_5, R_6, R_7",0.0,0.025766837654834326,800.0,223.33333333333334,1.7998332061237633e-08,1,18.8,4929,4454,0.5454545454545454,0.0003895568032973463,5,8
"0.0, 1.0, 0.0, 1.0, 0.0, 1.0","A_0, A_1, A_2, R_1, R_2, R_4",0.0,0.22394224069487267,1000.0,0.0,1.0,1,13.25,4760,4457,0.5454545454545454,0.0002745546618983956,4,7
"0.0, 1.0, 1.0, 0.0, 0.0","A_0, A_1, R_3, R_6, R_7",1.0,0.07368201680572109,1000.0,0.0,1.0,1,27.456,4938,4460,0.45454545454545453,0.0005689187016665924,7,12
"0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0","A_0, A_2, R_1, R_2, R_3, R_5, R_6, R_7",0.0,0.001322091349263868,762.4449281192415,306.675712,3.6864053595959896e-09,1,16.57730304,4471,4471,0.7272727272727273,0.00034350006274222233,0,1
"0.0, 0.0, 1.0","A_0, R_0, R_1",1.0,0.001372766162176638,705.9556922562972,381.6846399262737,1.2344587566769656e-09,1,17.666827518286546,4949,4476,0.2727272727272727,0.016051030266222226,36,77
"0.0, 1.0, 1.0, 0.0","A_0, A_1, A_2, R_4",0.0,0.02392345966921696,682.0352,314.66495999999995,3.2415899678503266e-09,1,18.6760448,4998,4488,0.36363636363636365,0.00038698831438968226,12,27
"1.0, 1.0, 1.0, 0.0","A_2, R_0, R_3, R_7",0.0,0.006483487939815609,766.4455680000001,243.32683946666663,1.1723301224693145e-08,1,18.374992384000002,4875,4488,0.36363636363636365,0.0003807501751980917,13,22
"1.0, 1.0, 0.0, 1.0, 1.0","A_0, A_1, R_2, R_5, R_7",0.0,0.01152403867232639,467.2,393.81333333333333,1.0557179851404687e-09,1,25.8176,4944,4494,0.45454545454545453,0.0005349692406813599,8,18
"1.0, 0.0, 1.0, 1.0","A_0, R_0, R_5, R_7",1.0,0.013308083017824756,978.52516352,63.35076761599996,9.800327575135485e-06,1,25.319569960960003,4972,4496,0.36363636363636365,0.0005246495071731432,15,28
"1.0, 0.0, 1.0, 1.0, 1.0","A_0, R_1, R_3, R_4, R_5",1.0,0.017902540776794235,667.2,354.9866666666667,1.7739435426602282e-09,1,23.766399999999997,4811,4496,0.45454545454545453,0.0004924661069088324,8,13
"1.0, 0.0, 0.0, 1.0","A_2, R_1, R_2, R_3",0.0,0.009432113577024693,655.65696,321.120256,2.9286096775635454e-09,1,20.997743104,4937,4498,0.36363636363636365,0.00043509647234325196,14,28
"0.0, 0.0, 0.0, 1.0","A_2, R_0, R_1, R_5",0.0,0.23894163594152437,800.0,160.0,9.5367431640625e-08,2,18.112445542400003,4965,4499,0.36363636363636365,0.0007506198282334696,14,24
"0.0, 1.0, 0.0, 0.0, 1.0, 0.0","A_0, A_1, A_2, R_0, R_2, R_3",0.0,0.05172723678321492,0.0,0.0,1.0,1,12.0,4732,4501,0.5454545454545454,0.00024865327870043376,1,6
"1.0, 0.0, 0.0, 1.0","A_0, A_2, R_1, R_5",0.0,0.119870552447027,558.08,321.536,2.9097252074492236e-09,2,22.511192993792,4965,4505,0.36363636363636365,0.0009329136575607691,16,30
"1.0, 0.0, 0.0, 0.0","A_1, A_2, R_5, R_6",1.0,0.030587602152850328,488.4912963584,435.9642701277866,6.349587487541581e-10,1,18.160146033868802,4990,4509,0.36363636363636365,0.00037629832108334633,17,34
"0.0, 0.0, 1.0, 0.0","A_1, R_0, R_5, R_6",0.0,0.021426766580369676,796.502528,287.817728,5.06305094159587e-09,1,14.656548352,4900,4510,0.36363636363636365,0.0003036999001796866,13,24
"1.0, 0.0, 1.0, 0.0, 0.0","A_1, R_0, R_3, R_6, R_7",1.0,0.008092963453084153,800.0,256.66666666666663,8.977442821644243e-09,1,22.4,4938,4511,0.45454545454545453,0.00046415278690747637,5,13
"1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0","A_0, A_1, R_0, R_1, R_2, R_4, R_5, R_6",0.0,0.012918727843355777,0.0,0.0,1.0,1,41.0,4597,4516,0.7272727272727273,0.0008495653688931487,1,1
"0.0, 0.0, 1.0, 0.0, 1.0","A_1, R_1, R_2, R_5, R_7",1.0,0.008376489400047118,400.0,346.66666666666663,1.997282869425226e-09,1,18.4,4934,4521,0.45454545454545453,0.0003812683606739984,5,15
"0.0, 1.0, 1.0, 0.0, 1.0, 1.0","A_0, A_2, R_0, R_1, R_6, R_7",0.0,0.04700265189607867,1000.0,0.0,1.0,1,22.6,4694,4525,0.5454545454545454,0.0004682970082191503,5,8
"1.0, 1.0, 1.0, 1.0, 1.0","A_1, R_0, R_1, R_4, R_5",0.0,0.0216671963508508,872.0,153.6,1.169617672033087e-07,1,25.1008,4989,4530,0.45454545454545453,0.0005201163515003206,8,16
"0.0, 1.0, 1.0, 1.0","A_0, A_1, A_2, R_3",0.0,0.10458556731085712,0.0,0.0,1.0,1,22.9216,4998,4530,0.36363636363636365,0.0004749609160883219,8,32
"0.0, 0.0, 0.0, 1.0","A_2, R_1, R_2, R_7",0.0,0.0495955045284357,717.1712,318.91456,3.031295419442509e-09,1,16.307094591897602,4955,4531,0.36363636363636365,0.0003379010446961209,17,34
"1.0, 1.0, 1.0, 0.0","A_0, A_1, A_2, R_6",0.0,0.01460927792774215,934.464,117.96479999999997,4.3776175959427164e-07,2,23.9668488192,4984,4535,0.36363636363636365,0.0009932392565019498,14,28
"1.0, 0.0, 1.0, 1.0, 1.0, 0.0","A_0, A_1, A_2, R_2, R_4, R_5",1.0,0.03159366526117818,0.0,0.0,1.0,1,23.0,4761,4536,0.5454545454545454,0.00047658545084249806,1,6
"0.0, 0.0, 0.0, 0.0, 0.0","A_0, A_1, A_2, R_1, R_5",0.0,0.038889966487063964,500.0,333.3333333333333,2.4300000000000017e-09,1,14.75,4964,4538,0.45454545454545453,0.00030563632173594987,4,7
"0.0, 0.0, 0.0, 1.0, 0.0, 1.0","A_0, A_1, A_2, R_0, R_1, R_7",0.0,0.32861245166848113,0.0,0.0,1.0,1,11.666666666666666,4962,4538,0.5454545454545454,0.00024174624318097727,3,5
"1.0, 1.0, 0.0, 1.0","A_1, A_2, R_5, R_7",1.0,0.006996209810338607,905.62816,180.35507199999998,5.240324719001988e-08,1,23.01496733401088,4956,4540,0.36363636363636365,0.0004768955905654322,19,27
"1.0, 1.0, 0.0, 1.0, 1.0, 1.0","A_0, A_1, R_2, R_3, R_6, R_7",0.0,0.03026981062067642,0.0,0.0,1.0,1,33.0,4809,4540,0.5454545454545454,0.0006837965164261929,1,7
"0.0, 1.0, 1.0, 1.0, 1.0","A_0, A_1, A_2, R_4, R_6",1.0,0.0057159650279760416,744.0,317.8666666666667,3.0815914580817986e-09,1,21.880000000000003,4880,4542,0.45454545454545453,0.0004533778114971243,7,16
"0.0, 1.0, 1.0, 0.0, 1.0","A_0, A_1, R_1, R_2, R_3",1.0,0.00823446617074387,569.6,373.3333333333333,1.3788472593961975e-09,1,16.2544,4969,4542,0.45454545454545453,0.0003368091544423609,8,15
"0.0, 1.0, 0.0, 0.0, 0.0, 1.0","A_0, A_1, A_2, R_3, R_4, R_6",1.0,0.04387634522099804,1000.0,0.0,1.0,1,14.5,4543,4543,0.5454545454545454,0.0003004560450963575,2,6
"1.0, 0.0, 1.0, 0.0, 0.0","A_0, A_2, R_1, R_2, R_7",0.0,0.1339645516571961,840.0,160.0,9.5367431640625e-08,1,18.63904,4981,4550,0.45454545454545453,0.00038622153398571113,9,16
"0.0, 0.0, 0.0, 0.0","A_1, A_2, R_4, R_5",0.0,0.06024341878580596,947.5712000000001,104.85759999999996,7.888609052210136e-07,1,12.887683891200002,4929,4557,0.36363636363636365,0.00026704707120013706,15,30
"1.0, 0.0, 1.0, 1.0","A_0, A_2, R_2, R_6",0.0,0.0025758214023712247,375.14936320000004,402.55291392000004,9.459869093293127e-10,1,22.832567808,4992,4570,0.36363636363636365,0.0004731160705507647,14,33
"0.0, 0.0, 1.0, 1.0, 1.0, 1.0","A_1, A_2, R_0, R_2, R_4, R_7",0.0,0.05247355293056094,0.0,0.0,1.0,1,24.333333333333332,4868,4570,0.5454545454545454,0.000504213592920324,3,8
"0.0, 1.0, 0.0, 1.0, 0.0","A_0, A_1, A_2, R_3, R_5",0.0,0.01663609001764694,640.0,333.3333333333333,2.4300000000000017e-09,1,17.52,4991,4612,0.45454545454545453,0.0003630337869026333,6,11
"0.0, 0.0, 1.0, 1.0, 0.0, 0.0","A_0, A_1, A_2, R_1, R_3, R_4",0.0,0.11943857721998094,0.0,0.0,1.0,1,14.0,4752,4614,0.5454545454545454,0.00029009549181717274,2,5
"0.0, 1.0, 1.0","A_1, A_2, R_1",1.0,0.010559883141878541,973.1564544,69.79321855999994,6.038566692395808e-06,1,21.657001557426174,4917,4620,0.2727272727272727,0.00044875703700620153,19,48
"1.0, 0.0, 0.0","A_1, A_2, R_6",0.0,0.0010966472713129667,651.1764003726296,341.44679888211147,2.15468988313034e-09,1,27.160236539919037,4999,4622,0.2727272727272727,0.030889259397047758,24,46
"1.0, 1.0, 1.0, 1.0, 0.0","A_2, R_1, R_2, R_3, R_7",0.0,0.027400667219366126,840.0,184.0,4.741446831686878e-08,1,18.16,4844,4625,0.45454545454545453,0.00037629529509998976,6,9
"0.0, 1.0, 1.0, 0.0","A_0, A_1, R_3, R_4",1.0,0.011427939548916624,884.525568,198.18086399999999,3.271081860746255e-08,1,28.804958676058114,4977,4628,0.36363636363636365,0.0005968706181360297,19,28
"0.0, 1.0, 1.0","A_0, R_1, R_2",1.0,0.003124492251652368,848.8510044888367,278.1872381975733,6.002248689195043e-09,1,24.06741672953407,4898,4631,0.2727272727272727,0.009607069578361735,23,42
"0.0, 1.0, 1.0, 1.0","A_0, A_1, R_0, R_3",1.0,0.01593237032773726,777.62816,296.20633599999996,4.3855925426063945e-09,1,28.255682166784,4977,4631,0.36363636363636365,0.0005854890010573515,16,23
"0.0, 1.0, 0.0","A_1, R_1, R_2",1.0,0.0037110054574385582,929.5392093044736,160.0091032492441,9.534030647380988e-08,1,21.660791247457485,4917,4643,0.2727272727272727,0.007279870169288738,20,51
"0.0, 0.0, 1.0, 1.0","A_2, R_0, R_1, R_7",0.0,0.001033204688578404,753.211461632,321.76815363413334,2.8992436039379347e-09,1,20.519434887168,4999,4645,0.36363636363636365,0.00042518539681453237,16,31
"0.0, 1.0, 1.0, 1.0, 0.0","A_2, R_0, R_2, R_4, R_7",1.0,0.052281768937044476,1000.0,0.0,1.0,1,25.5,4957,4647,0.45454545454545453,0.0005283882172384218,4,10
"1.0, 0.0, 0.0, 1.0, 0.0","A_1, A_2, R_2, R_4, R_6",0.0,0.08667513266068187,1000.0,0.0,1.0,1,22.333333333333332,4813,4650,0.45454545454545453,0.00046277137980358507,3,5
"0.0, 1.0, 0.0, 0.0","A_1, A_2, R_1, R_5",0.0,0.18463676155678116,1000.0,0.0,1.0,3,23.23185555456,4854,4651,0.36363636363636365,0.001444169263484057,15,17
"0.0, 1.0, 1.0, 0.0","A_1, A_2, R_2, R_6",0.0,0.005747125968319519,767.1424000000001,308.26496,3.592354526235298e-09,1,22.602022400000003,4906,4651,0.36363636363636365,0.00046833891458505396,11,23
"1.0, 0.0, 0.0","A_1, A_2, R_6",1.0,0.028029597834545398,546.1185167360001,428.2148181333333,6.945308501989432e-10,1,20.390252437504,4990,4653,0.2727272727272727,0.0004225085935095734,16,38
"1.0, 1.0, 1.0, 1.0","A_0, A_1, A_2, R_0",1.0,0.005463544731884326,795.2,278.18666666666667,6.002310347159678e-09,1,26.2832,4941,4656,0.36363636363636365,0.0005446169878949368,8,17
"1.0, 0.0, 0.0","R_1, R_4, R_5",0.0,0.0005236655608721103,903.9035384308694,218.93476248103602,1.9880457674108306e-08,1,13.172710768907388,4929,4658,0.2727272727272727,0.03137343369941412,22,49
"0.0, 1.0, 0.0, 0.0","A_0, A_1, A_2, R_1",0.0,0.011178188297748809,480.0,365.3333333333333,1.536574079731086e-09,1,19.119999999999997,4991,4659,0.36363636363636365,0.0003961875573960244,6,21
"1.0, 1.0, 0.0, 0.0","A_0, A_1, R_6, R_7",0.0,0.051266901198008565,1000.0,0.0,1.0,1,25.98042013696,4984,4667,0.36363636363636365,0.0005383430540891564,15,15
"0.0, 0.0, 0.0","A_0, A_1, R_4",0.0,0.000643973818134514,696.8991411971031,381.78743203121513,1.2327978284626027e-09,1,19.704420318298766,4962,4679,0.2727272727272727,0.03816246002547854,22,39
"0.0, 0.0, 1.0","A_0, A_2, R_2",0.0,0.03896542754783096,196.608,296.0042666666667,4.4005822677553136e-09,2,19.230336,4991,4685,0.2727272727272727,0.0007969476828184975,10,35
"0.0, 1.0, 0.0","A_1, A_2, R_1",0.0,0.0004820618137392041,889.0881967042698,174.57895261693233,6.166526211889039e-08,1,20.89588585234564,4937,4688,0.2727272727272727,0.05406285379715237,24,37
"1.0, 1.0, 1.0, 0.0, 0.0, 1.0","A_0, A_1, A_2, R_0, R_2, R_6",1.0,0.0214480473847168,1000.0,0.0,1.0,1,29.666666666666668,4838,4689,0.5454545454545454,0.000614726161231628,3,4
"1.0, 1.0, 0.0","A_0, A_1, R_7",1.0,0.038089305703709934,897.6,143.35999999999999,1.6514295005431624e-07,2,17.45024,4957,4689,0.2727272727272727,0.000723176565018243,9,27
"0.0, 0.0, 0.0, 0.0","A_1, R_0, R_2, R_6",0.0,0.0040742903272007035,846.865698816,256.56817964373334,8.994686594287934e-09,1,13.846193864704,4929,4691,0.36363636363636365,0.0002869084584983733,16,23
"1.0, 1.0, 1.0","A_1, A_2, R_2",0.0,0.0011590401663220894,680.007813955584,310.92511317251416,3.4412877982662335e-09,1,21.35325749864038,4998,4692,0.2727272727272727,0.00044246312399762953,19,38
"0.0, 1.0, 1.0","A_1, R_1, R_2",1.0,0.005261045220189936,797.211045036032,330.84731258743466,2.5226787186767587e-09,1,21.426852260511744,4985,4698,0.2727272727272727,0.00044398808890050385,19,38
"0.0, 1.0, 0.0, 0.0","A_0, A_1, A_2, R_7",1.0,0.012634276060526108,687.6800000000001,333.82399999999996,2.4121939088058125e-09,1,22.901439999999997,4969,4707,0.36363636363636365,0.0004745431785801051,9,16
"0.0, 0.0, 1.0, 0.0, 0.0","A_1, A_2, R_1, R_2, R_5",1.0,0.0022207852651313855,769.6,305.49333333333334,3.758298873639858e-09,1,22.544,4902,4718,0.45454545454545453,0.00046713662625188156,8,13
"0.0, 0.0, 1.0, 0.0, 1.0","A_0, A_1, R_1, R_2, R_6",1.0,0.1078002149083562,750.0,270.8333333333333,6.862611684033906e-09,1,18.5,4902,4718,0.45454545454545453,0.0003833404713298354,4,10
"1.0, 0.0, 0.0","A_0, A_2, R_1",0.0,0.03756708936855966,485.73696000000007,381.77382400000005,1.233017554727881e-09,2,22.3162703872,4992,4725,0.2727272727272727,0.0009248356333571131,14,35
"1.0, 1.0, 0.0, 0.0","A_0, A_2, R_1, R_2",0.0,0.028714895354178826,750.0,187.5,4.315127572016461e-08,1,22.75,4937,4726,0.36363636363636365,0.00047140517420290567,4,5
"0.0, 1.0, 1.0, 1.0","A_1, A_2, R_3, R_5",0.0,0.00746227066105923,384.32000000000005,353.87733333333335,1.8019231722108604e-09,1,20.984,4948,4726,0.36363636363636365,0.0004348117000208252,9,17
"1.0, 0.0, 1.0, 1.0, 1.0, 1.0","A_0, A_2, R_0, R_1, R_2, R_7",0.0,0.026311347394132115,666.6666666666666,277.77777777777777,6.0466176e-09,1,30.0,4989,4738,0.5454545454545454,0.0006216331967510844,3,5
"0.0, 1.0, 1.0, 0.0, 1.0, 1.0","A_0, A_1, A_2, R_0, R_2, R_3",0.0,0.007220536487947749,0.0,0.0,1.0,1,25.1233453056,4744,4744,0.5454545454545454,0.0005205835151800493,0,3
"0.0, 1.0, 1.0, 0.0, 1.0, 0.0","A_0, A_1, A_2, R_1, R_2, R_7",0.0,0.03789299137309768,1000.0,0.0,1.0,1,19.666666666666668,4908,4744,0.5454545454545454,0.00040751509564793315,3,4
"0.0, 0.0, 0.0, 0.0, 0.0","A_0, A_1, R_0, R_1, R_7",0.0,0.0918234081123121,1000.0,0.0,1.0,1,21.0,4758,4751,0.45454545454545453,0.0004351432377257591,3,5
"0.0, 0.0, 1.0","A_0, A_1, A_2",1.0,0.0377942104632177,840.0,160.0,9.5367431640625e-08,1,23.919999999999998,4980,4751,0.2727272727272727,0.000495648868876198,8,27
"0.0, 0.0, 0.0, 0.0, 0.0, 0.0","A_0, A_1, A_2, R_0, R_1, R_2",1.0,0.025728573147696145,0.0,0.0,1.0,1,11.64,4755,4755,0.5454545454545454,0.00024119368033942077,0,2
"0.0, 0.0, 1.0, 0.0","A_0, R_2, R_3, R_4",0.0,0.003859697249144043,595.2,378.4533333333333,1.2880666214305135e-09,1,13.2944,4875,4758,0.36363636363636365,0.0002754746790295872,8,19
"0.0, 1.0, 1.0, 1.0, 0.0, 1.0","A_0, A_1, R_1, R_4, R_5, R_6",0.0,0.06176066818963204,1000.0,0.0,1.0,1,12.0,4760,4760,0.5454545454545454,0.00024865327870043376,1,2
"0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0","A_0, A_1, A_2, R_1, R_2, R_4, R_6",0.0,0.0673923394999961,1000.0,0.0,1.0,1,11.0,4760,4760,0.6363636363636364,0.0002279321721420643,1,3
"0.0, 1.0, 0.0, 0.0","A_1, A_2, R_0, R_5",1.0,0.03965211723923528,1000.0,0.0,1.0,1,14.0,4761,4761,0.36363636363636365,0.00029009549181717274,1,13
"1.0, 1.0, 1.0, 1.0","R_1, R_3, R_6, R_7",0.0,0.06299654214618386,480.0,346.6666666666667,1.9972828694252237e-09,1,17.119999999999997,4953,4771,0.36363636363636365,0.0003547453442792855,6,14
"0.0, 1.0, 0.0, 0.0","A_0, A_2, R_1, R_2",0.0,0.01505030356770733,872.0,172.8,6.490547151887445e-08,1,21.088,4936,4774,0.36363636363636365,0.00043696669510289566,7,14
"1.0, 0.0, 1.0, 1.0","A_0, R_2, R_4, R_6",1.0,0.03615721859334548,1000.0,0.0,1.0,1,29.0,4889,4793,0.36363636363636365,0.000600912090192715,5,9
"0.0, 0.0, 1.0, 1.0","A_2, R_2, R_4, R_6",1.0,0.05744725500171319,537.6,332.8,2.4495336614827863e-09,1,19.3344,4997,4793,0.36363636363636365,0.00040063016264213887,8,13
"1.0, 1.0, 0.0, 1.0","A_0, A_1, A_2, R_2",0.0,0.007397449413704323,680.0,306.6666666666667,3.686949056319714e-09,1,29.84,4999,4799,0.36363636363636365,0.0006183178197017453,6,16
"1.0, 0.0, 0.0, 1.0, 0.0","A_0, A_2, R_1, R_2, R_6",0.0,0.03474878235666876,1000.0,0.0,1.0,1,16.0,4799,4799,0.45454545454545453,0.0003315377049339117,1,7
"1.0, 0.0, 0.0, 1.0, 1.0","A_0, A_2, R_1, R_2, R_5",0.0,0.03636647582820738,500.0,250.0,1.0240000000000001e-08,1,25.5,4965,4801,0.45454545454545453,0.0005283882172384218,2,7
"1.0, 1.0, 0.0","A_1, A_2, R_7",0.0,0.0033222421075323467,982.820130816,51.53960755199997,2.7497579321936246e-05,1,20.77088425984,4984,4810,0.2727272727272727,0.000430395706059704,16,27
"1.0, 1.0, 1.0, 1.0, 0.0","A_0, A_1, R_3, R_5, R_7",1.0,0.017261440138996532,1000.0,0.0,1.0,1,20.0,4957,4811,0.45454545454545453,0.0004144221311673896,1,6
"1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0","A_0, A_1, A_2, R_1, R_4, R_5, R_6",0.0,0.13723516942455274,1000.0,0.0,1.0,1,11.5,4815,4815,0.6363636363636364,0.00023829272542124903,2,3
"1.0, 0.0, 1.0, 0.0","A_2, R_3, R_5, R_7",1.0,0.011117562096253022,400.0,346.66666666666663,1.997282869425226e-09,1,20.0,4980,4817,0.36363636363636365,0.0004144221311673896,5,12
"1.0, 1.0","R_2, R_3",1.0,0.0129025003806062,949.2170076307586,142.65020153178622,1.6929263013116307e-07,2,27.116796788940913,4985,4819,0.18181818181818182,0.0011237800715705921,25,45
"0.0, 0.0, 0.0","A_0, A_2, R_1",0.0,0.03705633834346501,160.00000000000003,237.33333333333331,1.328025167372283e-08,1,16.56,4991,4825,0.2727272727272727,0.0003431415246065986,6,20
"0.0, 0.0","A_2, R_6",0.0,0.015794243470366166,626.9349961728001,411.78013106175996,8.446427574851408e-10,2,22.055124059750398,4999,4827,0.18181818181818182,0.000914013151600293,17,44
"0.0, 1.0, 0.0","A_0, A_2, R_3",0.0,0.08885120372673248,806.464,245.35039999999998,1.1247762777246329e-08,1,16.810655498240003,4954,4828,0.2727272727272727,0.0003483353838950709,15,22
"1.0, 0.0, 0.0, 0.0, 1.0, 1.0","A_0, A_2, R_1, R_3, R_5, R_7",0.0,0.08748104692110398,500.0,250.0,1.0240000000000001e-08,1,21.0,4944,4829,0.5454545454545454,0.0004351432377257591,2,3
"1.0, 1.0, 0.0, 0.0","A_0, R_2, R_6, R_7",0.0,0.03505691648769046,1000.0,0.0,1.0,1,27.5,4833,4833,0.36363636363636365,0.0005698304303551607,4,14
"0.0, 1.0, 0.0, 1.0","A_0, A_1, R_1, R_3",1.0,0.01409958634764182,905.62816,180.35507199999998,5.240324719001988e-08,2,28.92034048,4977,4834,0.36363636363636365,0.0011985229135808128,12,15
"1.0, 1.0, 0.0, 0.0, 0.0, 0.0","A_1, A_2, R_0, R_1, R_2, R_5",1.0,0.0449833988450872,1000.0,0.0,1.0,1,16.0,4956,4834,0.5454545454545454,0.0003315377049339117,1,2
"0.0, 1.0, 0.0, 0.0, 1.0","A_0, A_2, R_1, R_3, R_7",1.0,0.009905057335244589,0.0,0.0,1.0,1,19.803887475990308,4835,4835,0.45454545454545453,0.000410358462659954,0,5
"0.0, 1.0, 1.0, 0.0, 1.0","A_0, A_2, R_0, R_1, R_3",0.0,0.006794081138497592,500.0,333.3333333333333,2.4300000000000017e-09,1,25.0,4998,4837,0.45454545454545453,0.000518027663959237,4,7
"0.0, 1.0, 0.0","A_1, A_2, R_7",0.0,0.04084738153443432,800.0,160.0,9.5367431640625e-08,1,20.68,4948,4837,0.2727272727272727,0.00042851248362708085,6,14
"0.0, 0.0, 0.0, 0.0","A_1, A_2, R_1, R_2",1.0,0.10536892251677374,750.0,270.8333333333333,6.862611684033906e-09,1,18.25,4889,4839,0.36363636363636365,0.00037816019469024304,4,9
"1.0, 1.0, 1.0, 1.0","A_1, A_2, R_0, R_5",0.0,0.1179436901731868,400.0,313.33333333333337,3.3110596560752675e-09,1,18.8,4998,4844,0.36363636363636365,0.0003895568032973463,5,12
"1.0, 1.0, 1.0, 1.0, 0.0","A_0, A_1, R_1, R_4, R_7",0.0,0.004532955221922173,800.0,256.66666666666663,8.977442821644243e-09,1,24.6,4984,4844,0.45454545454545453,0.0005097392213358892,5,6
"0.0, 0.0, 1.0, 0.0","A_2, R_2, R_4, R_5",0.0,0.00933931862193951,666.6666666666666,277.77777777777777,6.0466176e-09,1,15.666666666666666,4955,4848,0.36363636363636365,0.0003246306694144552,3,7
"1.0, 0.0, 0.0, 0.0, 0.0","A_0, A_1, A_2, R_6, R_7",1.0,0.00726038886923555,480.0,365.3333333333333,1.536574079731086e-09,1,19.919999999999998,4966,4848,0.45454545454545453,0.00041276444264272004,6,8
"1.0, 0.0, 0.0","A_2, R_1, R_5",0.0,0.014274195685807354,918.08,131.07199999999997,2.5849394142282147e-07,1,20.68064,4908,4854,0.2727272727272727,0.0004285257451352782,9,12
"0.0, 1.0, 1.0, 1.0, 0.0, 1.0","A_0, A_2, R_2, R_3, R_4, R_5",1.0,0.014764218973899325,1000.0,0.0,1.0,1,32.0,4977,4855,0.5454545454545454,0.0006630754098678234,1,4
"0.0, 0.0","A_0, R_0",1.0,0.03564475050036811,737.6,262.4,8.038607917201419e-09,1,19.219020800000003,4980,4855,0.18181818181818182,0.00039823937794431955,12,34
"1.0, 0.0, 0.0, 1.0, 0.0, 1.0","A_0, A_1, A_2, R_3, R_4, R_6",1.0,0.07034647585942937,0.0,0.0,1.0,1,20.0,4865,4861,0.5454545454545454,0.0004144221311673896,2,3
"1.0, 1.0, 1.0, 1.0, 0.0","A_0, A_1, A_2, R_1, R_6",0.0,0.03114127707648127,1000.0,0.0,1.0,1,22.333333333333332,4984,4863,0.45454545454545453,0.00046277137980358507,3,4
"1.0, 0.0, 0.0, 1.0, 0.0, 1.0","A_0, A_1, A_2, R_3, R_4, R_6",0.0,0.10562629285851212,1000.0,0.0,1.0,1,9.0,4865,4865,0.5454545454545454,0.00018648995902532532,1,2
"1.0, 1.0","R_1, R_7",0.0,0.007016712669553262,699.451904,384.16329386666666,1.195145189766418e-09,1,23.145331712,4999,4868,0.18181818181818182,0.00047959688473316037,13,29
"0.0, 0.0, 0.0, 1.0","A_2, R_1, R_6, R_7",1.0,0.08874330143051458,680.0,314.6666666666667,3.2415020612793396e-09,1,21.68,4883,4869,0.36363636363636365,0.00044923359018545037,6,11
"0.0, 1.0, 1.0","A_1, R_4, R_5",1.0,0.05935740197596088,1000.0,0.0,1.0,1,21.68,4920,4871,0.2727272727272727,0.00044923359018545037,6,15
"0.0, 0.0, 0.0, 0.0, 1.0","A_2, R_0, R_1, R_3, R_5",0.0,0.03341797272696222,0.0,0.0,1.0,1,35.0,4965,4873,0.45454545454545453,0.0007252387295429318,1,3
"0.0, 1.0, 1.0, 1.0, 1.0","A_0, A_1, A_2, R_0, R_3",0.0,0.051637121392802854,0.0,0.0,1.0,1,23.0,4998,4875,0.45454545454545453,0.00047658545084249806,2,7
"0.0, 1.0, 1.0, 1.0, 1.0, 0.0","A_0, A_1, A_2, R_3, R_5, R_7",0.0,0.016478458735968867,0.0,0.0,1.0,1,8.0,4875,4875,0.5454545454545454,0.00016576885246695586,0,2
"0.0, 1.0, 0.0, 0.0","A_0, A_2, R_0, R_1",1.0,0.027279555060360568,500.0,250.0,1.0240000000000001e-08,1,22.0,4980,4880,0.36363636363636365,0.0004558643442841286,2,8
"0.0, 1.0, 0.0, 1.0","A_0, A_1, A_2, R_3",1.0,0.029680024512897273,400.0,336.66666666666663,2.3120616208844006e-09,1,26.6,4969,4883,0.36363636363636365,0.0005511814344526283,5,7
"1.0, 0.0, 0.0","A_1, R_2, R_6",1.0,0.014344477748165538,750.0,270.8333333333333,6.862611684033906e-09,1,15.0,4938,4883,0.2727272727272727,0.0003108165983755422,4,10
